system:index,B11,B12,B2,B3,B4,B8,ID,Latitude,Longitude,.geo
000000000000000017fe,3894.5,3053.285714285714,811.1739130434783,1165.1818181818182,1778.2857142857142,2608.1176470588234,DO1U9O,-29.7744,23.9098,"{""type"":""Point"",""coordinates"":[23.90979957580566,-29.774400711059567]}"
00000000000000001811,3566.181818181818,2896.4375,683.1428571428571,1034.6666666666667,1606.857142857143,2420.6666666666665,HF3W2T,-29.7688,23.9099,"{""type"":""Point"",""coordinates"":[23.909900665283203,-29.768800735473633]}"
0000000000000000179f,3695.5882352941176,2957.35,669.1627906976744,988.2300884955753,1626.358208955224,2394.208955223881,ASS0DW,-29.8316,23.9102,"{""type"":""Point"",""coordinates"":[23.910200119018555,-29.83160018920899]}"
000000000000000017d1,3532.4117647058824,2792.285714285714,671.6263736263736,988.9420289855072,1627.811320754717,2332.5365853658536,P1EO30,-29.8003,23.9104,"{""type"":""Point"",""coordinates"":[23.910400390625,-29.800300598144535]}"
000000000000000017d0,3540.8064516129034,2806.7,669.9120879120879,1054.313253012048,1568.9777777777779,2341.7441860465115,9R43T5,-29.8004,23.9109,"{""type"":""Point"",""coordinates"":[23.910900115966797,-29.800399780273438]}"
0000000000000000179a,3479.0833333333335,2695.2727272727275,672.2363636363636,991.311475409836,1503.8840579710145,2332.5,WWH548,-29.8331,23.9113,"{""type"":""Point"",""coordinates"":[23.911300659179684,-29.833099365234375]}"
00000000000000001806,3734.5,3048.875,808.1578947368421,1126.9473684210527,1623.578947368421,2359.4285714285716,LFM0D4,-29.7732,23.9121,"{""type"":""Point"",""coordinates"":[23.91209983825684,-29.7731990814209]}"
000000000000000017a5,3598.4117647058824,2819.8,610.7966101694915,987.4711538461538,1571.8285714285714,2460.9,Z23CMY,-29.8284,23.9123,"{""type"":""Point"",""coordinates"":[23.912300109863285,-29.82839965820313]}"
000000000000000017c9,3657.4285714285716,2885.769230769231,607.2158273381295,992.9051724137931,1758.8135593220338,2548.2631578947367,LZ6G82,-29.8101,23.9124,"{""type"":""Point"",""coordinates"":[23.912399291992188,-29.810100555419925]}"
000000000000000017e3,3665.8947368421054,2921.3571428571427,588.8510638297872,991.4470620842571,1801.125,2702.3333333333335,R0D0ZK,-29.7948,23.9124,"{""type"":""Point"",""coordinates"":[23.912399291992188,-29.7947998046875]}"
000000000000000017a1,3729.4117647058824,2983.5714285714284,734.4150943396227,1050.4793388429753,1693.446153846154,2458.9253731343283,YF2YPL,-29.83,23.9125,"{""type"":""Point"",""coordinates"":[23.91250038146973,-29.82999992370605]}"
00000000000000001798,3755.9,3001.5,609.9430379746835,927.8880597014926,1758.032258064516,2657.0196078431372,RCC684,-29.8332,23.9129,"{""type"":""Point"",""coordinates"":[23.912900924682614,-29.833200454711914]}"
000000000000000017a3,3692.56,2952.4615384615386,671.6237623762377,993.271186440678,1567.8333333333333,2393.34375,ZEQLEP,-29.8286,23.9133,"{""type"":""Point"",""coordinates"":[23.91329956054687,-29.82859992980958]}"
00000000000000001819,3430.6,2695.4,745.0,1039.5,1477.3333333333333,2248.6,7MMENS,-29.766,23.9133,"{""type"":""Point"",""coordinates"":[23.913299560546875,-29.76600074768067]}"
000000000000000017e2,3545.5,2807.6470588235293,686.6538461538462,1040.8108108108108,1712.0,2359.846153846154,Y66R79,-29.7949,23.9135,"{""type"":""Point"",""coordinates"":[23.91349983215332,-29.79490089416504]}"
000000000000000017d5,3590.5384615384614,2839.4666666666667,735.2702702702703,1057.0746268656717,1630.2264150943397,2338.590163934426,552KD5,-29.7988,23.9137,"{""type"":""Point"",""coordinates"":[23.913700103759766,-29.79879951477051]}"
000000000000000017eb,3576.0,2791.8,628.25,1011.3333333333334,1798.0,2586.6,ORY6E2,-29.7922,23.9138,"{""type"":""Point"",""coordinates"":[23.913799285888672,-29.792200088500977]}"
00000000000000001801,3913.6,3120.958333333333,1375.4166666666665,1780.4,2297.2,3126.8,HALDNM,-29.7738,23.9142,"{""type"":""Point"",""coordinates"":[23.914199829101562,-29.773799896240238]}"
00000000000000001802,3879.285714285714,3111.25,1034.4,1401.5384615384614,1943.4545454545455,2759.090909090909,27QS3K,-29.7737,23.9142,"{""type"":""Point"",""coordinates"":[23.914199829101566,-29.773700714111328]}"
00000000000000001814,3851.5,3190.8333333333335,701.3333333333334,1170.888888888889,2027.3333333333333,2901.6923076923076,6HTUTH,-29.7684,23.9145,"{""type"":""Point"",""coordinates"":[23.914499282836914,-29.768400192260742]}"
00000000000000001815,3851.5,3190.8333333333335,701.3333333333334,1170.888888888889,2027.3333333333333,2901.6923076923076,X4QUJF,-29.7684,23.9145,"{""type"":""Point"",""coordinates"":[23.914499282836914,-29.768400192260742]}"
000000000000000017dc,3462.714285714286,2664.0,689.0,999.9285714285714,1561.5294117647059,2246.4615384615386,8V0MMW,-29.7959,23.9146,"{""type"":""Point"",""coordinates"":[23.914600372314457,-29.79590034484864]}"
00000000000000001799,3851.4615384615386,3127.4545454545455,546.416149068323,929.158273381295,1890.9811320754718,2848.6823529411763,51HZ65,-29.8332,23.9155,"{""type"":""Point"",""coordinates"":[23.91550064086914,-29.833200454711914]}"
0000000000000000180a,3511.0,2837.6,707.75,1010.3333333333334,1476.0,2258.8,BGQFHC,-29.7724,23.9164,"{""type"":""Point"",""coordinates"":[23.916400909423828,-29.772399902343746]}"
000000000000000017a9,3761.4545454545455,3024.0625,736.9823008849557,1121.1084337349398,1757.857142857143,2576.3571428571427,34Y4V6,-29.8205,23.9277,"{""type"":""Point"",""coordinates"":[23.92770004272461,-29.820499420166023]}"
000000000000000017aa,3761.4545454545455,3024.0625,736.9823008849557,1121.1084337349398,1757.857142857143,2576.3571428571427,4CNL6P,-29.8205,23.9277,"{""type"":""Point"",""coordinates"":[23.92770004272461,-29.820499420166023]}"
000000000000000017c0,3693.0526315789475,2962.0,797.8411214953271,1117.825,1693.6538461538462,2461.9655172413795,JVAKJJ,-29.8146,23.9282,"{""type"":""Point"",""coordinates"":[23.928199768066406,-29.814599990844727]}"
000000000000000017be,3666.4210526315787,2893.769230769231,735.6363636363636,1056.86,1505.0958904109589,2332.6315789473683,S6MA4U,-29.8148,23.9283,"{""type"":""Point"",""coordinates"":[23.92830085754394,-29.81480026245117]}"
000000000000000017a8,3791.4137931034484,3026.3529411764707,739.2142857142857,1118.712643678161,1694.1224489795918,2455.64,AV28W5,-29.8209,23.9284,"{""type"":""Point"",""coordinates"":[23.92840003967285,-29.820899963378913]}"
000000000000000017da,3571.6470588235293,2866.1428571428573,734.1111111111111,1054.6052631578948,1691.3968253968253,2450.4827586206898,PG1YIK,-29.7962,23.9288,"{""type"":""Point"",""coordinates"":[23.928800582885746,-29.796199798583988]}"
000000000000000017db,3571.6470588235293,2866.1428571428573,734.1111111111111,1054.6052631578948,1691.3968253968253,2450.4827586206898,QCCAA2,-29.7962,23.9288,"{""type"":""Point"",""coordinates"":[23.928800582885746,-29.796199798583988]}"
000000000000000017a7,3694.714285714286,2895.2,674.0762711864406,992.3333333333334,1572.1298701298701,2313.809523809524,C5CDI8,-29.8211,23.9291,"{""type"":""Point"",""coordinates"":[23.929100036621094,-29.821100234985355]}"
000000000000000017e8,3464.1666666666665,2760.1,632.1538461538462,935.3333333333334,1481.0,2248.0,MDRWE8,-29.7927,23.9295,"{""type"":""Point"",""coordinates"":[23.929500579833984,-29.792699813842777]}"
000000000000000017ed,3607.5,2919.6,754.0,1098.5,1675.3333333333333,2403.0,SKQ6EL,-29.7911,23.9295,"{""type"":""Point"",""coordinates"":[23.929500579833988,-29.791099548339847]}"
000000000000000017f8,3725.6363636363635,2931.1875,785.5,1130.0,1615.5384615384614,2449.0434782608695,RI1S2C,-29.7766,23.9298,"{""type"":""Point"",""coordinates"":[23.929800033569332,-29.776599884033207]}"
000000000000000017e4,3503.7,2822.3333333333335,683.4516129032259,1010.9583333333334,1585.3333333333333,2285.733333333333,2542JS,-29.7947,23.93,"{""type"":""Point"",""coordinates"":[23.930000305175785,-29.794700622558594]}"
000000000000000017ec,3601.3,2927.6875,686.3243243243244,1039.851851851852,1676.5882352941176,2382.8333333333335,S7EY3H,-29.7917,23.9303,"{""type"":""Point"",""coordinates"":[23.930299758911133,-29.791700363159176]}"
000000000000000017b4,3949.3478260869565,3097.0625,923.2613636363636,1252.231884057971,1755.8064516129032,2587.936507936508,HO2PX6,-29.8175,23.9307,"{""type"":""Point"",""coordinates"":[23.930700302124023,-29.817499160766598]}"
000000000000000017e1,3505.3636363636365,2776.923076923077,657.3488372093024,1004.609756097561,1614.2,2316.4137931034484,PCXS91,-29.7951,23.9311,"{""type"":""Point"",""coordinates"":[23.93110084533691,-29.795099258422855]}"
000000000000000017c2,3438.8571428571427,2737.1666666666665,670.2833333333333,927.3168316831683,1432.5806451612902,2202.6666666666665,KIT9P9,-29.8139,23.9316,"{""type"":""Point"",""coordinates"":[23.93160057067871,-29.81389999389648]}"
000000000000000017b2,3762.8888888888887,3097.4,673.310606060606,1056.2644628099174,1758.8947368421052,2523.391304347826,M2TJ9V,-29.8186,23.9317,"{""type"":""Point"",""coordinates"":[23.93169975280762,-29.818599700927738]}"
00000000000000001807,3055.0,2221.1666666666665,630.0666666666667,886.0,1131.8333333333333,2063.0,TEEIRV,-29.773,23.9319,"{""type"":""Point"",""coordinates"":[23.931900024414066,-29.77300071716309]}"
00000000000000001793,3986.3571428571427,3146.5185185185187,605.4761904761905,987.9929577464789,2016.111111111111,2989.6666666666665,EIQS4R,-29.8357,23.9321,"{""type"":""Point"",""coordinates"":[23.932100296020508,-29.835699081420902]}"
000000000000000017f3,3759.8888888888887,3026.8333333333335,749.7666666666667,1069.52,1614.0,2382.5714285714284,65W2UA,-29.7784,23.9323,"{""type"":""Point"",""coordinates"":[23.93230056762695,-29.778400421142578]}"
000000000000000017f6,3663.0,2921.875,733.7454545454545,1037.5625,1487.875,2257.3636363636365,769SU5,-29.7778,23.9323,"{""type"":""Point"",""coordinates"":[23.932300567626953,-29.777799606323246]}"
00000000000000001797,4048.85,3278.027777777778,544.3333333333334,927.1525423728814,1885.7551020408164,2848.556701030928,OH6YRH,-29.8338,23.9326,"{""type"":""Point"",""coordinates"":[23.932600021362305,-29.833799362182617]}"
000000000000000017c1,3437.3333333333335,2765.4,673.9435483870968,985.5894736842105,1501.855421686747,2207.3125,YHQPJG,-29.8145,23.933,"{""type"":""Point"",""coordinates"":[23.9330005645752,-29.81450080871582]}"
000000000000000017f4,3501.2727272727275,2859.769230769231,720.8076923076923,1071.483870967742,1613.391304347826,2285.8,UCKV3I,-29.7781,23.933,"{""type"":""Point"",""coordinates"":[23.933000564575195,-29.7780990600586]}"
000000000000000017f5,3501.2727272727275,2859.769230769231,720.8076923076923,1071.483870967742,1613.391304347826,2285.8,PADYB2,-29.7781,23.933,"{""type"":""Point"",""coordinates"":[23.933000564575195,-29.7780990600586]}"
0000000000000000180e,3047.714285714286,2214.6363636363635,742.6666666666666,1015.5384615384615,1269.75,2229.3333333333335,1KGKDM,-29.7696,23.9335,"{""type"":""Point"",""coordinates"":[23.933500289916992,-29.76959991455078]}"
000000000000000017ae,3567.5714285714284,2831.6666666666665,669.680412371134,991.8207547169811,1570.144927536232,2331.1372549019607,9UMJ31,-29.8196,23.9343,"{""type"":""Point"",""coordinates"":[23.93429946899414,-29.81959915161133]}"
0000000000000000179e,3752.4444444444443,2951.8333333333335,604.175,990.6016949152543,1819.7857142857142,2670.35,S6UP2O,-29.8317,23.9344,"{""type"":""Point"",""coordinates"":[23.934400558471683,-29.83169937133789]}"
0000000000000000178a,3734.923076923077,2902.5714285714284,607.5771428571428,927.9621212121212,1763.9344262295083,2671.2903225806454,UQZI5M,-29.8374,23.9354,"{""type"":""Point"",""coordinates"":[23.935400009155273,-29.83740043640137]}"
00000000000000001794,3890.0,3079.0,607.776397515528,990.1644736842105,1935.0,2898.490566037736,JJAWAZ,-29.8355,23.9363,"{""type"":""Point"",""coordinates"":[23.93630027770996,-29.835500717163086]}"
000000000000000017a4,3760.969696969697,3033.0,604.9464285714286,990.6788990825688,1884.84375,2649.74358974359,4N4SDR,-29.8286,23.9365,"{""type"":""Point"",""coordinates"":[23.936500549316406,-29.82859992980958]}"
000000000000000017fb,4146.307692307692,3316.8,1067.5238095238096,1459.142857142857,1934.4761904761904,2766.923076923077,3HZ05H,-29.7753,23.9368,"{""type"":""Point"",""coordinates"":[23.936800003051754,-29.77529907226562]}"
0000000000000000179c,3831.0,3029.6666666666665,608.027972027972,922.4867256637168,1886.7761194029852,2843.0361445783133,0XPIDK,-29.8323,23.9373,"{""type"":""Point"",""coordinates"":[23.93729972839356,-29.83230018615723]}"
000000000000000017f7,3930.6,3158.285714285714,985.5,1350.1666666666667,1894.2857142857142,2629.6,8FHXM2,-29.7772,23.9376,"{""type"":""Point"",""coordinates"":[23.937599182128906,-29.77720069885254]}"
0000000000000000179d,3849.133333333333,3022.222222222222,543.5058823529412,990.2748091603054,1888.6785714285713,2763.9666666666667,F7L7GH,-29.8322,23.9384,"{""type"":""Point"",""coordinates"":[23.938400268554688,-29.83219909667969]}"
000000000000000017fd,3846.8888888888887,3078.6,955.3333333333334,1300.0,1845.8461538461538,2550.285714285714,4P2GP9,-29.7745,23.9387,"{""type"":""Point"",""coordinates"":[23.938699722290036,-29.774499893188484]}"
000000000000000017ab,3509.0,2724.5714285714284,607.168,928.2233009708738,1503.3548387096773,2287.2571428571428,EW8NGR,-29.8204,23.9486,"{""type"":""Point"",""coordinates"":[23.94860076904297,-29.820400238037113]}"
00000000000000001792,3469.2,2727.285714285714,541.1011235955057,795.9568965517242,1313.2,2141.6111111111113,CVRUX1,-29.8361,23.9497,"{""type"":""Point"",""coordinates"":[23.94969940185547,-29.8360996246338]}"
000000000000000017bf,3575.7272727272725,2841.705882352941,609.0062111801242,992.6066666666667,1824.6236559139784,2529.880341880342,S3KPO2,-29.8148,23.9501,"{""type"":""Point"",""coordinates"":[23.950099945068356,-29.81480026245117]}"
00000000000000001787,3590.625,2776.125,608.6614173228346,930.6698113207547,1565.111111111111,2333.7428571428572,MXV2ZG,-29.8391,23.9503,"{""type"":""Point"",""coordinates"":[23.950300216674805,-29.839099884033203]}"
00000000000000001786,3638.0,2838.6666666666665,606.0877192982456,927.8118811881188,1569.1692307692308,2385.2903225806454,XRJUHZ,-29.8401,23.9504,"{""type"":""Point"",""coordinates"":[23.95039939880371,-29.840099334716797]}"
000000000000000017bc,3473.2368421052633,2670.6470588235293,672.8515625,1056.167741935484,1754.7692307692307,2590.6382978723404,VH0HF5,-29.8154,23.9513,"{""type"":""Point"",""coordinates"":[23.9512996673584,-29.815399169921875]}"
00000000000000001817,3789.8571428571427,3097.3333333333335,866.7321428571429,1199.4736842105262,1708.0,2445.2,68SF8F,-29.7671,23.9514,"{""type"":""Point"",""coordinates"":[23.95140075683594,-29.767099380493164]}"
000000000000000017c5,3544.3571428571427,2790.2,606.6900584795321,991.8604651162791,1766.0350877192982,2529.4074074074074,93PXIV,-29.8129,23.9515,"{""type"":""Point"",""coordinates"":[23.951499938964844,-29.812900543212887]}"
000000000000000017f0,3478.6,2649.6363636363635,650.7,1051.0,1813.5,2521.3846153846152,WIH282,-29.7874,23.9515,"{""type"":""Point"",""coordinates"":[23.951499938964844,-29.78739929199219]}"
000000000000000017ee,3465.875,2630.4,692.2857142857143,1051.7777777777778,1605.8,2486.222222222222,FJPNX5,-29.7885,23.9523,"{""type"":""Point"",""coordinates"":[23.952299118041992,-29.788499832153327]}"
000000000000000017b8,3470.102564102564,2807.75,604.7219251336899,1057.1182795698924,1945.7391304347825,2594.1833333333334,GJFSDU,-29.8165,23.9526,"{""type"":""Point"",""coordinates"":[23.952600479125977,-29.816499710083008]}"
000000000000000017c7,3567.08,2829.0384615384614,672.8930817610063,1054.9264705882354,1808.357142857143,2592.3076923076924,9CLYL8,-29.8119,23.9527,"{""type"":""Point"",""coordinates"":[23.952699661254883,-29.811899185180664]}"
0000000000000000178f,3567.4347826086955,2670.15,666.5612244897959,987.9550561797753,1633.1084337349398,2463.529411764706,QEAK3V,-29.837,23.9528,"{""type"":""Point"",""coordinates"":[23.95280075073242,-29.836999893188477]}"
00000000000000001803,3781.3333333333335,3078.846153846154,790.1111111111111,1126.3333333333333,1652.909090909091,2410.4444444444443,JS6Z4F,-29.7737,23.9528,"{""type"":""Point"",""coordinates"":[23.95280075073242,-29.773700714111328]}"
0000000000000000178b,3662.5714285714284,2765.5714285714284,672.5365853658536,1051.9029126213593,1756.376811594203,2606.186046511628,P6AM1J,-29.8373,23.9531,"{""type"":""Point"",""coordinates"":[23.953100204467773,-29.837299346923825]}"
000000000000000017af,3533.2105263157896,2807.85,607.5092024539878,926.1282051282051,1757.8461538461538,2546.377358490566,GBDPES,-29.819,23.9532,"{""type"":""Point"",""coordinates"":[23.95319938659668,-29.81900024414062]}"
00000000000000001800,3800.5714285714284,3139.6666666666665,791.5,1159.0666666666666,1735.142857142857,2437.2727272727275,N8148E,-29.774,23.9533,"{""type"":""Point"",""coordinates"":[23.953300476074222,-29.774000167846683]}"
00000000000000001808,3705.0,3032.0,749.939393939394,1107.7894736842106,1648.076923076923,2325.5,JI00IV,-29.7726,23.9533,"{""type"":""Point"",""coordinates"":[23.95330047607422,-29.7726001739502]}"
000000000000000017ef,3674.2,2872.1666666666665,778.4,1160.0,1779.4285714285713,2522.8571428571427,Q59WKT,-29.7879,23.9539,"{""type"":""Point"",""coordinates"":[23.953899383544922,-29.78790092468262]}"
00000000000000001812,3726.3333333333335,3085.181818181818,800.1014492753624,1198.6,1713.1666666666667,2478.125,MIEKQ5,-29.7687,23.9539,"{""type"":""Point"",""coordinates"":[23.953899383544925,-29.768699645996094]}"
000000000000000017c4,3308.3684210526317,2544.1363636363635,609.6428571428571,928.2167832167833,1628.4,2466.160714285714,BJGABA,-29.8136,23.954,"{""type"":""Point"",""coordinates"":[23.95400047302246,-29.813600540161133]}"
000000000000000017bd,3501.6944444444443,2856.8571428571427,605.85,988.8850574712644,1821.4324324324325,2596.4587155963304,PGSII8,-29.815,23.9544,"{""type"":""Point"",""coordinates"":[23.95439910888672,-29.81500053405762]}"
000000000000000017e7,3823.3,2956.3636363636365,672.5866666666667,993.6470588235294,1775.142857142857,2611.8333333333335,6ZS27G,-29.7938,23.9544,"{""type"":""Point"",""coordinates"":[23.95439910888672,-29.793800354003913]}"
00000000000000001784,3630.5,2770.25,797.7962962962963,1181.5142857142857,1951.311475409836,2784.5688073394494,YYK5GE,-29.8424,23.9545,"{""type"":""Point"",""coordinates"":[23.95450019836426,-29.842399597167965]}"
000000000000000017f1,3685.0,2920.875,783.3928571428571,1101.4814814814815,1613.6,2376.9473684210525,DB1GYJ,-29.7861,23.9548,"{""type"":""Point"",""coordinates"":[23.95479965209961,-29.786100387573242]}"
00000000000000001785,3918.3888888888887,3054.294117647059,738.060606060606,1181.7303370786517,2014.0294117647059,2785.659574468085,S0I3CZ,-29.8413,23.9551,"{""type"":""Point"",""coordinates"":[23.95509910583496,-29.84129905700683]}"
000000000000000017f2,3795.0,3047.8333333333335,806.1666666666666,1174.1333333333334,1751.090909090909,2534.714285714286,ZHNP9S,-29.7858,23.9552,"{""type"":""Point"",""coordinates"":[23.9552001953125,-29.78580093383789]}"
00000000000000001813,3763.0,3058.375,736.027027027027,1103.36,1611.9166666666667,2349.478260869565,88PCCB,-29.7686,23.9558,"{""type"":""Point"",""coordinates"":[23.955799102783203,-29.76860046386718]}"
00000000000000001818,3723.2,3075.5,784.0285714285715,1132.3478260869565,1676.2608695652175,2361.3846153846152,W67A0W,-29.7661,23.956,"{""type"":""Point"",""coordinates"":[23.95599937438965,-29.76609992980957]}"
000000000000000017ea,3783.25,2875.4444444444443,721.4,1072.421052631579,1809.142857142857,2703.1304347826085,LQ2B8L,-29.7923,23.9562,"{""type"":""Point"",""coordinates"":[23.956199645996094,-29.792299270629886]}"
00000000000000001816,3754.8,3093.8571428571427,776.75,1125.8181818181818,1646.2105263157894,2388.8,KS86D7,-29.7679,23.9576,"{""type"":""Point"",""coordinates"":[23.957599639892578,-29.76790046691895]}"
0000000000000000180d,3537.875,2865.4285714285716,672.2428571428571,987.4423076923077,1482.1052631578948,2219.913043478261,9BOENE,-29.7708,23.9578,"{""type"":""Point"",""coordinates"":[23.957799911499027,-29.77079963684082]}"
000000000000000017b0,3539.137931034483,2798.0,608.6048387096774,928.5044247787611,1632.775,2460.222222222222,E91955,-29.8188,23.9729,"{""type"":""Point"",""coordinates"":[23.972900390624996,-29.818799972534183]}"
000000000000000017b1,3539.137931034483,2798.0,608.6048387096774,928.5044247787611,1632.775,2460.222222222222,ABBB4T,-29.8188,23.9729,"{""type"":""Point"",""coordinates"":[23.972900390624996,-29.818799972534183]}"
000000000000000017bb,3494.5454545454545,2760.8888888888887,731.5258620689655,1056.1607142857142,1631.2753623188405,2461.1463414634145,626WTJ,-29.8158,23.9738,"{""type"":""Point"",""coordinates"":[23.97380065917969,-29.815799713134766]}"
000000000000000017e0,3600.5714285714284,2737.6666666666665,671.3050847457627,1039.037037037037,1648.6153846153845,2447.8125,WG0N7M,-29.7953,23.9743,"{""type"":""Point"",""coordinates"":[23.974300384521484,-29.795299530029293]}"
000000000000000017e5,3795.2,2963.090909090909,668.28,1102.0689655172414,1872.8235294117646,2704.133333333333,0AU5G4,-29.7947,23.9751,"{""type"":""Point"",""coordinates"":[23.975099563598633,-29.794700622558594]}"
000000000000000017b9,3640.777777777778,2855.5714285714284,797.8350515463917,1116.0224719101125,1696.741935483871,2527.0666666666666,BRQJJ9,-29.816,23.9757,"{""type"":""Point"",""coordinates"":[23.97570037841797,-29.815999984741214]}"
000000000000000017ba,3640.777777777778,2855.5714285714284,797.8350515463917,1116.0224719101125,1696.741935483871,2527.0666666666666,N8NXPC,-29.816,23.9757,"{""type"":""Point"",""coordinates"":[23.97570037841797,-29.815999984741214]}"
000000000000000017ac,3542.875,2902.5,673.2941176470588,992.2738095238095,1564.1791044776119,2270.8536585365855,9R9EBR,-29.8198,23.9758,"{""type"":""Point"",""coordinates"":[23.975799560546875,-29.819799423217784]}"
000000000000000017ad,3542.875,2902.5,673.2941176470588,992.2738095238095,1564.1791044776119,2270.8536585365855,FHKMXS,-29.8198,23.9758,"{""type"":""Point"",""coordinates"":[23.975799560546875,-29.819799423217784]}"
000000000000000017b7,3567.909090909091,2837.3888888888887,604.1538461538462,986.5652173913044,1627.3461538461538,2400.5555555555557,FTABOB,-29.8169,23.9759,"{""type"":""Point"",""coordinates"":[23.975900650024414,-29.8169002532959]}"
00000000000000001796,3496.1666666666665,2777.3076923076924,607.1715976331361,990.1160714285714,1824.891304347826,2510.25,PXM9TY,-29.8344,23.9761,"{""type"":""Point"",""coordinates"":[23.976100921630863,-29.834400177001953]}"
000000000000000017a6,3464.0,2806.1428571428573,609.6183206106871,924.4553571428571,1502.7956989247311,2257.2195121951218,WM7LI2,-29.8215,23.9762,"{""type"":""Point"",""coordinates"":[23.97620010375977,-29.82150077819824]}"
0000000000000000180b,3397.8333333333335,2649.0,647.3333333333334,1062.7058823529412,1895.2727272727273,2551.0,Q20SRY,-29.772,23.9771,"{""type"":""Point"",""coordinates"":[23.977100372314457,-29.77199935913086]}"
0000000000000000178e,3443.9285714285716,2807.05,675.9097744360902,1052.4961240310076,1710.581818181818,2288.1132075471696,YCR52Y,-29.8372,23.9772,"{""type"":""Point"",""coordinates"":[23.97719955444336,-29.837200164794925]}"
00000000000000001789,3374.2916666666665,2761.3333333333335,671.2932330827068,990.7086614173228,1631.8823529411766,2271.7163120567375,O1XFF2,-29.8377,23.9778,"{""type"":""Point"",""coordinates"":[23.977800369262695,-29.83769989013672]}"
00000000000000001810,3468.6666666666665,2736.5714285714284,603.3108108108108,993.4745762711865,1744.0,2418.457142857143,HW167Y,-29.7693,23.9779,"{""type"":""Point"",""coordinates"":[23.977899551391605,-29.769300460815433]}"
000000000000000017d3,3729.5,2872.0666666666666,671.9921875,988.6788990825688,1820.6582278481012,2715.294117647059,A4GH1H,-29.7993,23.9782,"{""type"":""Point"",""coordinates"":[23.978200912475582,-29.799299240112298]}"
000000000000000017d4,3729.5,2872.0666666666666,671.9921875,988.6788990825688,1820.6582278481012,2715.294117647059,0W8YFV,-29.7993,23.9782,"{""type"":""Point"",""coordinates"":[23.978200912475582,-29.799299240112298]}"
000000000000000017f9,3770.6666666666665,2936.3333333333335,624.0263157894736,1040.3870967741937,1971.7333333333333,2758.0,TUSDMG,-29.7765,23.9782,"{""type"":""Point"",""coordinates"":[23.978200912475586,-29.7765007019043]}"
000000000000000017ff,3416.6,2725.0,595.8,989.4,1842.857142857143,2491.25,26YJ1X,-29.7743,23.9783,"{""type"":""Point"",""coordinates"":[23.978300094604496,-29.774299621582035]}"
00000000000000001809,3496.9,2790.4,583.5238095238095,969.0952380952381,1801.3846153846155,2452.769230769231,AHSSY9,-29.7725,23.9784,"{""type"":""Point"",""coordinates"":[23.978399276733395,-29.772499084472653]}"
00000000000000001791,3504.3888888888887,2830.6363636363635,671.1060606060606,1052.6605504587155,1821.6216216216217,2448.4210526315787,Z4UGKJ,-29.8367,23.979,"{""type"":""Point"",""coordinates"":[23.979000091552734,-29.836700439453125]}"
000000000000000017b5,3441.0434782608695,2680.3,673.3039215686274,992.5529411764705,1571.7241379310344,2269.253012048193,Q0MFQU,-29.8174,23.979,"{""type"":""Point"",""coordinates"":[23.97900009155273,-29.817399978637706]}"
000000000000000017b3,3532.625,2863.3846153846152,671.9099099099099,993.4705882352941,1627.4545454545455,2315.9473684210525,BNMFYR,-29.8186,23.9791,"{""type"":""Point"",""coordinates"":[23.97909927368164,-29.818599700927738]}"
000000000000000017d2,3538.5555555555557,2775.6,607.9794520547945,924.4504504504505,1631.7894736842106,2527.4206896551723,RI7PHS,-29.7994,23.9793,"{""type"":""Point"",""coordinates"":[23.97929954528809,-29.79940032958985]}"
000000000000000017b6,3377.0,2584.8888888888887,671.9470198675497,992.3577235772358,1502.5352112676057,2208.75,ZJXST8,-29.8171,23.9795,"{""type"":""Point"",""coordinates"":[23.97949981689453,-29.817100524902344]}"
000000000000000017df,3471.8823529411766,2675.8571428571427,620.9782608695652,1010.28,1775.25,2546.8,SK6137,-29.7955,23.9796,"{""type"":""Point"",""coordinates"":[23.97960090637207,-29.795499801635735]}"
000000000000000017e9,3631.1428571428573,2806.1428571428573,656.25,1040.16,1740.2105263157894,2510.9166666666665,I76ZSV,-29.7925,23.9801,"{""type"":""Point"",""coordinates"":[23.980100631713867,-29.79249954223633]}"
000000000000000017dd,3500.2272727272725,2711.5,623.2045454545455,1004.6071428571429,1807.3,2511.8,N2K55F,-29.7955,23.9805,"{""type"":""Point"",""coordinates"":[23.98049926757813,-29.795499801635742]}"
000000000000000017a0,3662.714285714286,2926.3333333333335,606.5322580645161,989.8518518518518,1804.6046511627908,2545.268292682927,5PGLC4,-29.8313,23.9808,"{""type"":""Point"",""coordinates"":[23.98080062866211,-29.831300735473636]}"
000000000000000017fa,3638.0,2872.714285714286,611.1333333333333,1010.9444444444445,1930.888888888889,2634.0,B9BWIA,-29.7757,23.9808,"{""type"":""Point"",""coordinates"":[23.98080062866211,-29.775699615478516]}"
0000000000000000178c,3726.184210526316,2928.782608695652,673.8245614035088,1060.1263157894737,1950.3934426229507,2674.7619047619046,TNU8ZS,-29.8373,23.9809,"{""type"":""Point"",""coordinates"":[23.98089981079102,-29.837299346923825]}"
000000000000000017de,3478.25,2696.7,623.4166666666666,1007.8709677419355,1807.25,2543.35,ATJ4K7,-29.7955,23.9809,"{""type"":""Point"",""coordinates"":[23.980899810791016,-29.795499801635742]}"
