,ID,landform_11,landform_12,landform_14,landform_21,landform_22,landform_24,landform_31,landform_34,landform_41,landform_42
28421,2M18OX,0,0,0,0,0,0,0,1,0,0
28422,CYW2VA,0,0,0,0,0,0,0,1,0,0
28423,G42MPX,0,0,0,0,0,0,1,0,0,0
28424,YE7EGY,0,0,0,1,0,0,0,0,0,0
28425,1XC15D,0,0,0,1,0,0,0,0,0,0
28426,717NDC,0,0,0,0,0,0,0,0,1,0
28427,J5I438,0,0,0,0,0,0,0,0,1,0
28428,5VRVS0,0,0,0,0,0,0,1,0,0,0
28429,339YD9,0,0,0,0,0,0,1,0,0,0
28430,1J1HNQ,0,0,0,0,0,0,0,1,0,0
28431,SUS9SV,0,0,0,0,0,0,0,1,0,0
28432,EIHEK4,0,0,0,0,0,0,0,1,0,0
28433,X61RI6,0,0,0,0,0,0,0,1,0,0
28434,J2W5B6,0,0,0,1,0,0,0,0,0,0
28435,2JWMQ6,0,0,0,0,0,0,1,0,0,0
28436,U519PR,0,0,0,0,0,0,1,0,0,0
28437,YT45V2,0,0,0,0,0,0,1,0,0,0
28438,ALR3NO,0,0,0,0,0,0,0,1,0,0
28439,Z08NZY,0,0,0,0,0,0,0,1,0,0
28440,A5S1EC,0,0,0,0,0,0,0,1,0,0
28441,O5ORAF,0,0,0,0,0,0,0,1,0,0
28442,A5DE26,0,0,0,0,0,0,0,1,0,0
28443,52UIJX,0,0,0,0,0,0,0,1,0,0
28444,JB2HIB,0,0,0,0,0,0,0,1,0,0
28445,KCN3N9,0,0,0,0,0,0,0,1,0,0
28446,WTGYCG,0,0,0,0,0,0,0,1,0,0
28447,P6JZO5,0,0,0,0,0,0,0,1,0,0
28448,AXM3NV,0,0,0,0,0,0,1,0,0,0
28449,14MC69,0,0,0,0,0,0,1,0,0,0
28450,ZWW9G5,0,0,0,0,0,0,0,1,0,0
28451,KA7HKX,0,0,0,0,0,0,0,1,0,0
28452,PB1FW7,0,0,0,0,0,0,0,0,1,0
28453,QKN1TS,0,0,0,0,0,0,0,0,1,0
28454,4ZIGSP,0,0,0,0,0,0,0,1,0,0
28455,GJUNCO,0,0,0,0,0,0,0,1,0,0
28456,ZT91PB,0,0,0,0,0,1,0,0,0,0
28457,OCITQZ,0,0,0,0,0,1,0,0,0,0
28458,1ZRN7H,0,0,0,0,0,0,1,0,0,0
28459,AAMDNO,0,0,0,0,0,0,1,0,0,0
28460,A4B8FP,0,0,0,0,0,0,0,0,1,0
28461,2L5UPJ,0,0,0,0,0,0,0,0,1,0
28462,X4I3T7,0,0,0,0,0,0,0,1,0,0
28463,4P8728,0,0,0,0,0,0,0,1,0,0
28464,EZBT9I,0,0,0,0,0,0,1,0,0,0
28465,26ELL3,0,0,0,0,0,0,1,0,0,0
28466,F3OA1V,0,0,0,0,0,0,0,1,0,0
28467,HAIA7Z,0,0,0,0,0,0,0,1,0,0
28468,PXPCLJ,0,0,0,0,0,0,0,1,0,0
28469,87XCPL,0,0,0,0,0,0,0,1,0,0
28470,QR4OLQ,0,0,0,0,0,0,0,1,0,0
28471,BDQOWL,0,0,0,0,0,0,0,1,0,0
28472,PEOJCO,0,0,0,0,0,0,0,1,0,0
28473,V67HE9,0,0,0,0,0,0,0,1,0,0
28474,MB2RDT,0,0,0,0,0,0,1,0,0,0
28475,TEJGU8,0,0,0,0,0,0,0,1,0,0
28476,SJPQKG,0,0,0,0,0,0,0,1,0,0
28477,EBONT0,0,0,0,0,0,0,0,1,0,0
28478,XH3ZUH,0,0,0,1,0,0,0,0,0,0
28479,F7M1HL,0,0,0,1,0,0,0,0,0,0
28480,HO1CFA,0,0,0,0,0,0,0,1,0,0
28481,LL9F79,0,0,0,0,0,0,0,1,0,0
28482,5OR8JX,0,0,0,0,0,1,0,0,0,0
28483,UPFAW8,0,0,0,0,0,1,0,0,0,0
28484,1XTDE9,0,0,0,0,0,0,0,0,1,0
28485,C97RH4,0,0,0,0,0,0,1,0,0,0
28486,I6LZ6I,0,0,0,0,0,0,1,0,0,0
28487,LMVZ84,0,0,0,0,0,0,0,0,1,0
28488,E0D2RS,0,0,0,0,0,0,0,0,1,0
28489,XVES34,0,0,0,0,0,0,0,0,1,0
28490,D61KOO,0,0,0,0,0,0,0,0,1,0
28491,R77IBT,0,0,0,0,0,0,0,0,0,1
28492,3GZ7EE,0,0,0,0,0,0,0,0,0,1
28493,MX5QEX,0,0,0,0,0,0,0,1,0,0
28494,2D46B5,0,0,0,0,0,0,0,1,0,0
28495,QVEYZH,0,0,0,0,0,0,0,1,0,0
28496,X9R1HQ,0,0,0,0,0,0,0,1,0,0
28497,54JDDU,0,0,0,0,0,0,0,0,1,0
28498,6DCN46,0,0,0,0,0,0,0,1,0,0
28499,IXBND1,0,0,0,0,0,0,0,1,0,0
28500,CB5L56,0,0,0,0,0,0,1,0,0,0
28501,E57R9Z,0,0,0,0,0,0,1,0,0,0
28502,WRCFI9,0,0,0,0,0,0,0,1,0,0
28503,IH3FGC,0,0,0,0,0,0,0,1,0,0
28504,U6BZS7,0,0,0,0,0,0,0,1,0,0
28505,LFSMHZ,0,0,0,0,0,0,0,1,0,0
28506,KVCA8X,0,0,0,0,0,0,0,0,1,0
28507,E2Q0CB,0,0,0,0,0,0,0,0,1,0
28508,B8W4CG,0,0,0,0,0,0,0,1,0,0
28509,XQHFSY,0,0,0,0,0,0,0,1,0,0
28510,NSZWKH,0,0,0,0,0,0,0,1,0,0
28511,S0NDD6,0,0,0,0,0,0,0,1,0,0
28512,4YAZR3,0,0,0,0,0,0,0,1,0,0
28513,B8BYSA,0,0,0,0,0,0,0,1,0,0
28514,KMPY92,0,0,0,0,0,0,0,1,0,0
28515,LS5SPQ,0,0,0,0,0,1,0,0,0,0
28516,TKVRPS,0,0,0,0,0,1,0,0,0,0
28517,PN9EWG,0,0,0,0,0,0,1,0,0,0
28518,02CC0U,0,0,0,0,0,0,1,0,0,0
28519,EJIAR8,0,0,0,0,0,0,1,0,0,0
28520,GE4TXE,0,0,0,0,0,0,0,1,0,0
28521,63G1WV,0,0,0,0,0,0,0,1,0,0
28522,ONI39L,0,0,0,0,0,0,0,1,0,0
28523,XXWP8V,0,0,0,0,0,0,0,1,0,0
28524,OOWHSJ,0,0,0,0,0,0,0,0,1,0
28525,P853CL,0,0,0,0,0,0,0,0,1,0
28526,OBQLJ0,0,0,0,0,0,0,0,1,0,0
28527,TNP7J1,0,0,0,0,0,0,0,1,0,0
28528,NNN9TS,0,0,0,0,0,0,1,0,0,0
28529,OPGQKJ,0,0,0,0,0,0,1,0,0,0
28530,1R2APF,0,0,0,0,0,0,1,0,0,0
28531,FL6M1X,0,0,0,0,0,0,1,0,0,0
28532,WOFTE1,0,0,0,0,0,1,0,0,0,0
28533,2KNRTQ,0,0,0,0,0,1,0,0,0,0
28534,8ILHA7,0,0,0,0,0,1,0,0,0,0
28535,G747JY,0,0,0,0,0,0,0,1,0,0
28536,W493QW,0,0,0,0,0,0,0,1,0,0
28537,D1T7M5,0,0,0,0,0,0,1,0,0,0
28538,VV4J3V,0,0,0,0,0,0,1,0,0,0
28539,GUXR53,0,0,0,0,0,0,0,1,0,0
28540,1Y5CAU,0,0,0,0,0,0,0,1,0,0
28541,B3PH1R,0,0,0,0,0,0,0,1,0,0
28542,YU9K3O,0,0,0,0,0,0,0,1,0,0
28543,31VM4P,0,0,0,1,0,0,0,0,0,0
28544,1O7O1S,0,0,0,0,0,1,0,0,0,0
28545,NIAL9A,0,0,0,0,0,1,0,0,0,0
28546,D6R607,0,0,0,0,0,0,0,1,0,0
28547,QFK4PK,0,0,0,0,0,0,0,1,0,0
28548,O6NI0G,0,0,0,0,0,0,0,1,0,0
28549,CG1Q3K,0,0,0,0,0,0,0,1,0,0
28550,CQGTZM,0,0,0,0,0,0,0,0,1,0
28551,0RTBEP,0,0,0,0,0,0,0,0,1,0
28552,SVRNGB,0,0,0,0,0,0,0,1,0,0
28553,4OD5UD,0,0,0,0,0,0,0,1,0,0
28554,TAMIYR,0,0,0,0,0,0,0,1,0,0
28555,N7B23Q,0,0,0,0,0,0,0,1,0,0
28556,WRO9TQ,0,0,0,0,0,0,0,1,0,0
28557,T2G8TM,0,0,0,0,0,0,0,1,0,0
28558,P448LO,0,0,0,0,0,1,0,0,0,0
28559,CJQOP0,0,0,0,0,0,0,1,0,0,0
28560,NFI15A,0,0,0,0,0,0,1,0,0,0
28561,LU8GQR,0,0,0,0,0,1,0,0,0,0
28562,D77S17,0,0,0,0,0,0,0,1,0,0
28563,CBWDJL,0,0,0,0,0,0,0,1,0,0
28564,QN953C,0,0,0,0,0,0,0,1,0,0
28565,XB73ZP,0,0,0,0,0,0,0,1,0,0
28566,4X9QJR,0,0,0,0,0,0,0,1,0,0
28567,DWF4ID,0,0,0,0,0,0,0,1,0,0
28568,IPWCIM,0,0,0,0,0,1,0,0,0,0
28569,MPGOU0,0,0,0,0,0,1,0,0,0,0
28570,QN4R8V,0,0,0,1,0,0,0,0,0,0
28571,G7I16G,0,0,0,1,0,0,0,0,0,0
28572,RB90FF,0,0,0,0,0,1,0,0,0,0
28573,8AQM6H,0,0,0,0,0,1,0,0,0,0
28574,USCCYW,0,0,0,0,0,1,0,0,0,0
28575,Y0NNRU,0,0,0,0,0,1,0,0,0,0
28576,WO5K5T,0,0,0,0,0,0,1,0,0,0
28577,8KB80U,0,0,0,0,0,0,1,0,0,0
28578,C6V80N,0,0,0,0,0,1,0,0,0,0
28579,1SAR54,0,0,0,0,0,1,0,0,0,0
28580,0YA1E2,0,0,0,0,0,0,0,1,0,0
28581,2SHIUA,0,0,0,0,0,0,0,1,0,0
28582,TAJMPK,0,0,0,0,0,1,0,0,0,0
28583,BOIARZ,0,0,0,0,0,1,0,0,0,0
28584,LHEL7B,0,0,0,0,0,0,0,1,0,0
28585,E5DGFN,0,0,0,0,0,0,0,1,0,0
28586,GYLF1W,0,0,0,0,0,0,0,1,0,0
28587,WFKUPR,0,0,0,0,0,0,0,1,0,0
28588,GJ3LQS,0,0,0,0,0,0,1,0,0,0
28589,XQZVEP,0,0,0,0,0,0,1,0,0,0
28590,0A1X1Z,0,0,0,0,0,0,0,0,1,0
28591,QMFQ0T,0,0,0,0,0,0,0,0,1,0
28592,KODD4Q,0,0,0,0,0,0,0,1,0,0
28593,KARQT6,0,0,0,0,0,0,0,1,0,0
28594,8MUDJP,0,0,0,0,0,0,0,1,0,0
28595,XV5GHS,0,0,0,0,0,1,0,0,0,0
28596,MZW42S,0,0,0,0,0,1,0,0,0,0
28597,YMDQR4,0,0,0,0,0,0,0,1,0,0
28598,9O4PXU,0,0,0,0,0,1,0,0,0,0
28599,I2NB0W,0,0,0,0,0,1,0,0,0,0
28600,9Y1X5R,0,0,0,0,0,1,0,0,0,0
28601,D87UO1,0,0,0,0,0,1,0,0,0,0
28602,4MU8MH,0,0,0,0,0,0,0,1,0,0
28603,UAJG85,0,0,0,0,0,0,0,1,0,0
28604,7CJRCC,0,0,0,0,0,0,0,1,0,0
28605,DM0D66,0,0,0,0,0,0,0,1,0,0
28606,9U8WS0,0,0,0,0,0,1,0,0,0,0
28607,QLB6PM,0,0,0,0,0,1,0,0,0,0
28608,D9EYTZ,0,0,0,0,0,0,1,0,0,0
28609,EH0RR2,0,0,0,0,0,1,0,0,0,0
28610,MLKKY3,0,0,0,0,0,0,0,1,0,0
28611,7U8J9F,0,0,0,0,0,0,0,1,0,0
28612,5T4LVZ,0,0,0,0,0,0,0,1,0,0
28613,642A0N,0,0,0,0,0,0,0,1,0,0
28614,Y6G2B3,0,0,0,0,0,0,0,1,0,0
28615,B8ENQJ,0,0,0,0,0,0,0,1,0,0
28616,E04MGQ,0,0,0,0,0,0,0,1,0,0
28617,D6WV6S,0,0,0,0,0,0,0,1,0,0
28618,2B2TV9,0,0,0,0,0,0,0,1,0,0
28619,M06Y2T,0,0,0,0,0,0,0,1,0,0
28620,3AVSBS,0,0,0,0,0,0,0,1,0,0
28621,7CPH3I,0,0,0,0,0,0,0,1,0,0
28622,9XM19V,0,0,0,0,0,1,0,0,0,0
28623,WCZI44,0,0,0,0,0,1,0,0,0,0
28624,O5EO9B,0,0,0,0,0,0,0,1,0,0
28625,82CUGN,0,0,0,0,0,0,0,1,0,0
28626,1324RR,0,0,0,0,0,0,0,0,1,0
28627,UJI9XT,0,0,0,0,0,0,0,0,1,0
28628,ROJP3S,0,0,0,0,0,0,0,1,0,0
28629,15U3X8,0,0,0,0,0,0,0,1,0,0
28630,GMCYAO,0,0,0,0,0,0,0,1,0,0
28631,SIB0FF,0,0,0,0,0,0,0,1,0,0
28632,JUAS7A,0,0,0,0,0,0,0,1,0,0
28633,YWISK9,0,0,0,0,0,0,0,1,0,0
28634,A6UET7,0,0,0,0,0,0,0,1,0,0
28635,ZP2KUL,0,0,0,0,0,0,0,1,0,0
28636,0AJGFP,0,0,0,0,0,1,0,0,0,0
28637,WWMVB3,0,0,0,0,0,1,0,0,0,0
28638,WTENTW,0,0,0,0,0,1,0,0,0,0
28639,E072B0,0,0,0,0,0,1,0,0,0,0
28640,MMP8IK,0,0,0,0,0,0,0,1,0,0
28641,PWI4PX,0,0,0,0,0,0,0,1,0,0
28642,TM4R9L,0,0,0,0,0,0,0,1,0,0
28643,WA6W4O,0,0,0,0,0,0,0,1,0,0
28644,RTZYC1,0,0,0,0,0,0,0,1,0,0
28645,40SJMB,0,0,0,0,0,0,0,1,0,0
28646,ASGKLY,0,0,0,0,0,0,0,1,0,0
28647,5F4NDZ,0,0,0,0,0,0,0,1,0,0
28648,58ZELP,0,0,0,0,0,0,0,1,0,0
28649,GAB320,0,0,0,0,0,0,0,1,0,0
28650,HGW45Q,0,0,0,0,0,0,0,1,0,0
28651,91WF5B,0,0,0,0,0,0,0,1,0,0
28652,VYRGXI,0,0,0,0,0,0,0,1,0,0
28653,IVX0US,0,0,0,0,0,0,0,1,0,0
28654,C43GXC,0,0,0,0,0,0,1,0,0,0
28655,J71FB5,0,0,0,0,0,0,1,0,0,0
28656,ICHSD6,0,0,0,0,0,0,0,1,0,0
28657,0BUX5A,0,0,0,0,0,0,0,1,0,0
28658,AUVG8Y,0,0,0,0,0,0,0,1,0,0
28659,OTMSW4,0,0,0,0,0,0,0,1,0,0
28660,7G276L,0,0,0,0,0,0,0,1,0,0
28661,5K9QLC,0,0,0,0,0,0,0,1,0,0
28662,VIMSPA,0,0,0,0,0,0,1,0,0,0
28663,JSQZVR,0,0,0,0,0,0,1,0,0,0
28664,F1JN0W,0,0,0,0,0,0,1,0,0,0
28665,0P3KJV,0,0,0,0,0,0,1,0,0,0
28666,YOTJG2,0,0,0,0,0,0,0,1,0,0
28667,T6SZWS,0,0,0,0,0,0,0,1,0,0
28668,5FTI36,0,0,0,0,0,0,0,1,0,0
28669,TPJX30,0,0,0,0,0,0,0,1,0,0
28670,5F05W6,0,0,0,0,0,1,0,0,0,0
28671,LXOTVI,0,0,0,0,0,1,0,0,0,0
28672,VF1A16,0,0,0,0,0,0,0,1,0,0
28673,8SMUZG,0,0,0,0,0,0,0,1,0,0
28674,H49YEK,0,0,0,0,0,0,0,1,0,0
28675,YQCFPP,0,0,0,0,0,0,0,1,0,0
28676,QH7Y1Z,0,0,0,0,0,0,0,1,0,0
28677,CKKAL9,0,0,0,0,0,0,0,1,0,0
28678,F89ZR7,0,0,0,0,0,0,0,1,0,0
28679,ZSE9L8,0,0,0,0,0,0,0,1,0,0
28680,8U6BMU,0,0,0,0,0,0,0,1,0,0
28681,77UXCZ,0,0,0,0,0,0,0,1,0,0
28682,9CC2E5,0,0,0,0,0,0,1,0,0,0
28683,BSZP8Y,0,0,0,0,0,0,1,0,0,0
28684,WCZ1PY,0,0,0,0,0,0,0,0,1,0
28685,G0JL72,0,0,0,0,0,0,0,0,1,0
28686,Q06QNB,0,0,0,0,0,0,0,1,0,0
28687,2C8LQP,0,0,0,0,0,0,0,1,0,0
28688,GY2UVC,0,0,0,0,0,0,0,1,0,0
28689,IBBGKA,0,0,0,0,0,0,0,1,0,0
28690,39W7R9,0,0,0,0,0,0,0,0,1,0
28691,6SG2DC,0,0,0,1,0,0,0,0,0,0
28692,CE7862,0,0,0,1,0,0,0,0,0,0
28693,CBXY60,0,0,0,0,0,0,0,0,1,0
28694,0CYT1M,0,0,0,0,0,0,0,1,0,0
28695,T9UH5A,0,0,0,0,0,0,0,1,0,0
28696,I3E68U,0,0,0,1,0,0,0,0,0,0
28697,HM7W7Z,0,0,0,0,0,1,0,0,0,0
28698,B4DIY4,0,0,0,0,0,1,0,0,0,0
28699,LU8YUU,0,0,0,0,0,0,0,1,0,0
28700,91QEJL,0,0,0,0,0,0,0,1,0,0
28701,9O5XYO,0,0,0,0,0,0,0,0,1,0
28702,HHAFXK,0,0,0,0,0,0,0,0,1,0
28703,ONKZ0Z,0,0,0,0,0,0,0,0,1,0
28704,YJHDJH,0,0,0,0,0,0,0,0,1,0
28705,X9CC0A,0,0,0,0,0,1,0,0,0,0
28706,K01BK0,0,0,0,0,0,1,0,0,0,0
28707,DQ4NUA,0,0,0,0,0,1,0,0,0,0
28708,LBW834,0,0,0,0,0,1,0,0,0,0
28709,XG5CYI,0,0,0,0,0,0,0,1,0,0
28710,TJPG3K,0,0,0,0,0,0,0,1,0,0
28711,65RAX1,0,0,0,0,0,0,0,1,0,0
28712,J8ZAZO,0,0,0,0,0,0,0,1,0,0
28713,KBA4BB,0,0,0,0,0,0,0,1,0,0
28714,H9OT3G,0,0,0,0,0,0,0,1,0,0
28715,AMNNDY,0,0,0,0,0,0,1,0,0,0
28716,QYG6IG,0,0,0,0,0,0,1,0,0,0
28717,GWGCGR,0,0,0,0,0,1,0,0,0,0
28718,RJ4E1H,0,0,0,0,0,1,0,0,0,0
28719,PLUUKH,0,0,0,0,0,0,0,1,0,0
28720,7OC0OY,0,0,0,0,0,0,0,1,0,0
28721,DMKIV9,0,0,0,1,0,0,0,0,0,0
28722,MQMUNS,0,0,0,1,0,0,0,0,0,0
28723,UOZ6SY,0,0,0,0,0,1,0,0,0,0
28724,0JUK5J,0,0,0,0,0,1,0,0,0,0
28725,1B5ODD,0,0,0,1,0,0,0,0,0,0
28726,BV92MI,0,0,0,1,0,0,0,0,0,0
28727,8MBXMW,0,0,0,0,0,1,0,0,0,0
28728,R6O2QL,0,0,0,0,0,1,0,0,0,0
28729,DW0OFO,0,0,0,0,0,1,0,0,0,0
28730,4UWLUZ,0,0,0,0,0,1,0,0,0,0
28731,YPLUKB,0,0,0,1,0,0,0,0,0,0
28732,GV6X4G,0,0,0,1,0,0,0,0,0,0
28733,I4SZSJ,0,0,0,0,0,0,1,0,0,0
28734,VET6AQ,0,0,0,0,0,0,1,0,0,0
28735,Q8PZ5O,0,0,0,0,0,0,0,1,0,0
28736,3UT3V2,0,0,0,0,0,0,0,1,0,0
28737,2ZK783,0,0,0,0,0,1,0,0,0,0
28738,Y5EHBT,0,0,0,0,0,1,0,0,0,0
28739,8IWZJS,0,0,0,0,0,1,0,0,0,0
28740,0Z7BNH,0,0,0,0,0,1,0,0,0,0
28741,TMET0G,0,0,0,0,0,1,0,0,0,0
28742,EBJCBY,0,0,0,0,0,1,0,0,0,0
28743,NDLAI1,0,0,0,0,0,0,1,0,0,0
28744,FBN414,0,0,0,0,0,0,1,0,0,0
28745,I40XVH,0,0,0,0,0,0,1,0,0,0
28746,J5RYAO,0,0,0,0,0,0,1,0,0,0
28747,YDUZD2,0,0,0,0,0,1,0,0,0,0
28748,X05ECI,0,0,0,0,0,1,0,0,0,0
28749,3YFW76,0,0,0,0,0,1,0,0,0,0
28750,ZQ80MP,0,0,0,0,0,1,0,0,0,0
28751,ZF5XJC,0,0,0,0,0,1,0,0,0,0
28752,JSBCFD,0,0,0,0,0,1,0,0,0,0
28753,VIZVLN,0,0,0,0,0,0,0,1,0,0
28754,LB0WZS,0,0,0,0,0,1,0,0,0,0
28755,4AH2GJ,0,0,0,0,0,0,0,1,0,0
28756,79WUQ6,0,0,0,0,0,1,0,0,0,0
28757,XA3HJ7,0,0,0,0,0,0,1,0,0,0
28758,ERFIIG,0,0,0,0,0,0,1,0,0,0
28759,EPRPXC,0,0,0,0,0,0,0,1,0,0
28760,3128HH,0,0,0,0,0,0,0,1,0,0
28761,OZAE8E,0,0,0,0,0,0,1,0,0,0
28762,RH8XNO,0,0,0,0,0,0,1,0,0,0
28763,T42H62,0,0,0,0,0,0,0,1,0,0
28764,AF1HEK,0,0,0,0,0,0,0,0,1,0
28765,WQ2V1N,0,0,0,0,0,0,0,1,0,0
28766,A7ZDT5,0,0,0,0,0,0,0,0,1,0
28767,QPFR44,0,0,0,0,0,0,0,1,0,0
28768,UJSOOI,0,0,0,0,0,0,0,1,0,0
28769,10GMX9,0,0,0,0,0,0,0,1,0,0
28770,1H1XAA,0,0,0,0,0,0,0,0,1,0
28771,OO0G6V,0,0,0,0,0,0,0,0,1,0
28772,67GMKK,0,0,0,0,0,0,0,1,0,0
28773,O4JN37,0,0,0,0,0,0,0,1,0,0
28774,FSH3IH,0,0,0,1,0,0,0,0,0,0
28775,OXL04P,0,0,0,0,0,1,0,0,0,0
28776,6W2B90,0,0,0,0,0,1,0,0,0,0
28777,G9LXLR,0,0,0,0,0,0,0,1,0,0
28778,322JBA,0,0,0,0,0,0,0,1,0,0
28779,22HS2M,1,0,0,0,0,0,0,0,0,0
28780,D2CYY7,0,0,0,0,0,0,0,1,0,0
28781,YW4YFE,0,0,0,1,0,0,0,0,0,0
28782,R9KU17,0,0,0,0,0,0,0,1,0,0
28783,ZLVZOA,0,0,0,1,0,0,0,0,0,0
28784,BEUUZY,0,0,0,0,0,1,0,0,0,0
28785,C15VE8,0,0,0,0,0,1,0,0,0,0
28786,HC7EQR,0,0,0,1,0,0,0,0,0,0
28787,MGI3I3,0,0,0,1,0,0,0,0,0,0
28788,ZBQGMY,0,0,0,0,0,1,0,0,0,0
28789,D2AUZI,0,0,0,0,0,1,0,0,0,0
28790,201EVV,0,0,0,0,0,0,1,0,0,0
28791,YJCEHM,0,0,0,0,0,0,1,0,0,0
28792,ND2RPI,0,0,0,1,0,0,0,0,0,0
28793,N9TP5T,0,0,0,1,0,0,0,0,0,0
28794,9VDT3W,0,0,0,0,0,0,0,1,0,0
28795,RD5W0S,0,0,0,0,0,0,0,1,0,0
28796,LUNJ8E,0,0,0,1,0,0,0,0,0,0
28797,GA098P,0,0,0,1,0,0,0,0,0,0
28798,2FQWMT,0,0,0,1,0,0,0,0,0,0
28799,97EGOP,0,0,0,1,0,0,0,0,0,0
28800,V4UAWQ,0,0,0,0,0,0,0,1,0,0
28801,5H7490,0,0,0,0,0,0,0,1,0,0
28802,7QD9OC,0,0,0,0,0,0,1,0,0,0
28803,151PDV,0,0,0,0,0,0,1,0,0,0
28804,HXRULO,0,0,0,0,0,0,0,1,0,0
28805,YSROFH,0,0,0,0,0,0,0,1,0,0
28806,F7KUX4,0,0,0,0,0,1,0,0,0,0
28807,KVK5QJ,0,0,0,0,0,1,0,0,0,0
28808,UQ23UK,0,0,0,0,0,0,0,1,0,0
28809,ID0KCP,0,0,0,0,0,0,1,0,0,0
28810,HW506T,0,0,0,0,0,0,1,0,0,0
28811,4IKZR8,0,0,0,0,0,0,0,1,0,0
28812,T30353,0,0,0,0,0,0,0,1,0,0
28813,2HNIR1,0,0,0,1,0,0,0,0,0,0
28814,DLLOIO,0,0,0,1,0,0,0,0,0,0
28815,S29ARN,0,0,0,0,0,1,0,0,0,0
28816,5IHD2M,0,0,0,0,0,0,0,0,1,0
28817,JXI046,0,0,0,0,0,0,0,0,1,0
28818,8KAPDE,0,0,0,1,0,0,0,0,0,0
28819,LN8NPZ,0,0,0,0,0,0,1,0,0,0
28820,O1UO64,0,0,0,0,0,0,1,0,0,0
28821,8M4Y93,0,0,0,0,0,0,1,0,0,0
28822,QGF0M8,0,0,0,0,0,0,1,0,0,0
28823,ABZR10,0,0,0,0,0,0,0,1,0,0
28824,82CII6,0,0,0,0,0,0,0,1,0,0
28825,ZEULQV,0,0,0,0,0,0,1,0,0,0
28826,AQHOEW,0,0,0,0,0,0,1,0,0,0
28827,4K9MNJ,0,0,0,0,0,0,1,0,0,0
28828,K0QWV8,0,0,0,0,0,0,1,0,0,0
28829,1RKMCH,0,0,0,0,0,0,1,0,0,0
28830,KQ3UUV,0,0,0,0,0,0,1,0,0,0
28831,LSWZIC,0,0,0,1,0,0,0,0,0,0
28832,GY7N5W,0,0,0,0,0,0,0,1,0,0
28833,GMLOLQ,0,0,0,0,0,0,1,0,0,0
28834,2EPTZ1,0,0,0,0,0,0,0,1,0,0
28835,WACP1Z,0,0,0,0,0,0,1,0,0,0
28836,NB9ZDU,1,0,0,0,0,0,0,0,0,0
28837,LDI1OB,1,0,0,0,0,0,0,0,0,0
28838,0RG7N0,1,0,0,0,0,0,0,0,0,0
28839,BU8G3P,1,0,0,0,0,0,0,0,0,0
28840,6EYMAB,1,0,0,0,0,0,0,0,0,0
28841,0PY9VN,0,0,0,1,0,0,0,0,0,0
28842,RIZL3L,0,0,0,1,0,0,0,0,0,0
28843,6W2VBF,0,0,0,0,0,0,0,0,1,0
28844,OXA7VL,0,0,0,0,0,0,0,0,1,0
28845,9EOL3L,0,0,0,0,0,0,0,1,0,0
28846,GVWHT0,0,0,0,0,0,0,0,1,0,0
28847,TJNVII,0,0,0,0,0,0,0,1,0,0
28848,ST2VEP,0,0,0,0,0,0,0,1,0,0
28849,RTD10W,0,0,0,0,0,0,0,1,0,0
28850,TK516Q,0,0,0,0,0,0,0,1,0,0
28851,MA69HJ,0,0,0,0,0,0,0,1,0,0
28852,SFV28B,0,0,0,0,0,0,0,1,0,0
28853,UYHDFL,0,0,0,1,0,0,0,0,0,0
28854,NOZEA8,0,0,0,1,0,0,0,0,0,0
28855,6SS8W2,0,0,0,0,0,0,0,0,1,0
28856,SJNX4G,0,0,0,0,0,0,0,0,1,0
28857,IC6CQC,0,0,0,0,0,0,1,0,0,0
28858,F730FC,0,0,0,0,0,0,1,0,0,0
28859,9TSOUN,0,0,0,0,0,0,0,1,0,0
28860,OWG6DI,0,0,0,0,0,0,0,1,0,0
28861,S364FV,0,0,0,1,0,0,0,0,0,0
28862,YH0I9T,0,0,0,1,0,0,0,0,0,0
28863,OAYYYH,0,0,0,1,0,0,0,0,0,0
28864,VMEU9Y,0,0,0,1,0,0,0,0,0,0
28865,FRR41S,0,0,0,0,0,0,0,1,0,0
28866,7DG2UX,0,0,0,0,0,0,0,1,0,0
28867,N2TNZU,0,0,0,0,0,0,0,0,1,0
28868,9GXLBN,0,0,0,0,0,0,0,0,1,0
28869,0A9UX9,0,0,0,0,0,0,0,1,0,0
28870,XAMUR7,0,0,0,0,0,0,0,1,0,0
28871,KG6QXW,0,0,0,0,0,0,0,1,0,0
28872,LQIZPP,0,0,0,0,0,0,0,1,0,0
28873,HSDS9E,0,0,0,0,0,1,0,0,0,0
28874,AD26AK,0,0,0,0,0,0,0,1,0,0
28875,MPB634,0,0,0,0,0,0,0,1,0,0
28876,W5MZML,0,0,0,0,0,1,0,0,0,0
28877,KGSBM7,0,0,0,1,0,0,0,0,0,0
28878,QUD7E8,0,0,0,1,0,0,0,0,0,0
28879,EZT1FL,0,0,0,0,0,0,0,1,0,0
28880,3BIUFF,0,0,0,0,0,0,0,1,0,0
28881,JQ26KU,0,0,0,0,0,0,0,1,0,0
28882,LKWR29,0,0,0,0,0,0,0,1,0,0
28883,AQFE2W,0,0,0,0,0,0,0,1,0,0
28884,WXIY3R,0,0,0,0,0,0,0,1,0,0
28885,7KULHR,0,0,0,1,0,0,0,0,0,0
28886,OXHPL8,0,0,0,1,0,0,0,0,0,0
28887,MG0XZ0,0,0,0,0,0,0,0,1,0,0
28888,MN3DKS,0,0,0,0,0,0,0,1,0,0
