ID,Country,Area,Cropland nitrogen per unit area,Cropland phosphorus per unit area,Cropland potassium per unit area
LFSMHZ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Z08NZY,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
87XCPL,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
XASRDM,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
R77IBT,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
VE9XYM,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
8H4SGI,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
WJAMP7,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
BZXE1Q,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
D7JBXZ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
WIS79X,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
ADXKN0,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
LVYUKR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
M6SVUY,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
R31XYP,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
T18GJR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
GENJZK,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CW7J2Y,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
6BSMEQ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
6CK8O1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
FZK7VH,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
T5ICA0,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
8QP0R5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
V8JR66,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
RX16DY,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
696KQP,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
PBZB6Y,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
KR6K1W,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
YXMUZV,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
0XQEKE,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
DJWYA2,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
8TZGY9,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Y6N9QH,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
2O0HW4,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
YPV7YX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QNQ2X9,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
HZPOGN,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7IQQ6V,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
DGB333,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
EJADBU,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
713U6M,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
MJJ2QC,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
D3GEAR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
0U8UIZ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
0S1LSA,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
XOBLZ3,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Y2W0TR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
O3LHMR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
YZT6HU,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
A21LEI,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
UIGP38,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
EI3FL1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
JTZA86,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
BIK9TS,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
J2ZKVP,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
BCIR05,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CCHLR4,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
8JK7WI,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
HK2ZAD,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Q6DE3L,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
9JBZ1K,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
JP1EZW,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
HGMQHV,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
X8X9KX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
GGSQFD,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Q8UNJ5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
DOCFOY,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
BK85KF,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
433GLW,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
ALFLT5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QHKHUT,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CU6GA9,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
457RKS,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
NESYM1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
A8Q83B,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
M8N94O,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
9L5YHX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7VYZU1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
BCFTCU,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
YJLFVF,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
9TVKKG,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
YJUEPM,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
SVW4D4,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CUCH6E,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
L93AIF,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
FM2WUE,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7USAPN,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
S4WTDW,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
SV5G1M,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
BD5PU5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Q3C144,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
PPU6HI,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7HFG94,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
5XI7D5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
SIEVJA,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
OLZ1DO,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
DJJKFG,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QRAY0G,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
W5XK19,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
VK70QN,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
H6KM9E,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CL15CP,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CSUVNS,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
J9OO7Z,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
TKFITK,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CZM1W1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
5C2YPV,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
FC1YJ5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QN3AGB,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
9FUJCM,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7EHJIW,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
E9BDWT,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
W6XS00,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CH9GQR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Q1V48F,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
5GDCGU,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
6AVU4S,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
P1DGDE,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CFEJ2E,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
LZ785Q,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
VY3CZ1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
RLQX12,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
56EALQ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
5AANDW,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
0P3KJV,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QYG6IG,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
WAJSEU,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
2BNHVO,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7ACNAN,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
XYOIYB,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
663PF5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
OW3RR6,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
G3S64B,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
DFDO1L,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
RLTRSL,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
2HNIR1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QNJUMJ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
4CPERB,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
2OWANN,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CRDZW0,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
OAYYYH,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
LVAEE6,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
K69593,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
P27TQT,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
NXNV1O,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
VY2YEU,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
KMLRA8,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
JZZJE1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
3OCO3L,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
IVBPCT,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
H10SCH,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CCK9I4,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
0OHR3A,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
NUBG4L,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
A7ZDT5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
YJCEHM,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
H8AD55,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
5N4D9U,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
C9D0EW,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
ILFYX5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
OOWHFF,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
ZCNSJQ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
5348A4,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
12HCCG,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
IDA0TX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
DHNKOX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
1QFS5J,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
6VJN5C,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
LCNG8J,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
NFR6VT,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
ROWYYV,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
8HVCO9,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
86XDKO,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
L5RZ3P,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
SZL0Y5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
J4OIVX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
LDKE0U,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
G7ZWAR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
VJHTVJ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
F730FC,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
X56C2A,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
P0CWPX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
KNK995,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
YQ04PK,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
78LZXP,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7R9KJ0,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
JUUKOM,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
3DNK0J,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
0GFO8X,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
4WE7FO,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
WDOS10,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
GUC0YI,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7QYMUW,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
DW6HKO,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
HZ7SLD,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
STDKTK,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QN4R8V,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
UJI9XT,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
OTMSW4,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
BL0KDQ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
J3XNCE,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
6LUM0X,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QUD9X0,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
GI8NUS,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
X9BTIO,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
E6DPGG,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
PBIHNF,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
B96JXX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
31U5AW,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
XT81AN,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
MQN6NL,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
U60NGU,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
RB74BK,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
IUGKG7,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
GV0PZS,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
MGT3GA,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
HEIQL2,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
ANXTAE,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
083KKR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
S33ED1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
293XPR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
RE0G6Y,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
RS62CK,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
BUEFHF,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CNFZ4K,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
JJBT6K,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
0SG64K,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
VAAY4J,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
HTRY8F,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
NT6PUH,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
J53IRN,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
YUSN82,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
PEBC5J,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
RHQ6LM,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
J3NHFT,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
ACUMK3,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Z2KFFE,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
XU4KVN,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
PWM3PM,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
6P7DI4,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7PLY25,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
10BKVW,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
5F05W6,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
2YLFMR,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
D2ML04,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
G9QYNA,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QLB6PM,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
BOIARZ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
MMP8IK,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
CR09FL,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
TMZFMU,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
GVWHT0,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
0BUX5A,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
TV8OX0,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
4XNPOA,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
7VZGZB,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
O731M3,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
WB1J26,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
9WHKTJ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
YCG4A3,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
T20ZZ3,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
NMM0BV,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
HEGZOQ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
JJF5DQ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QBHDY4,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
LQE61F,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
PENQHP,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
06IY2B,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
UD87AD,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
1O7O1S,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
WOFTE1,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
2KNRTQ,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
P1FNEB,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
JW4ROF,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
OCJ82A,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
XV5GHS,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Q9DC2J,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
00HLGH,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
3D5YUU,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
TGHSP6,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
05O8DH,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
27L40B,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
4SUGAH,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
T6SZWS,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
RSW6L5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
P0HFS7,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
ULYZU5,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
MXXG3M,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
OMUQTK,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
55AKRD,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
QTEY7G,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
1VOAYD,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
TJNVII,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
39EU1T,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
SMN0TT,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
Q5UU3U,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
566OX7,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
G9EW37,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
8GUQUP,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
H9QJA3,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
ABVYOX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
4Y1KVX,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
MZ1CP0,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
04G1X2,Tanzania,Tanzania,6.777309090909091,-2.4924181818181816,-7.380090909090909
